"","Date.and.Time..UTC.","Transmitter","Receiver","Transmitter.Name","Transmitter.Serial","Sensor.Value","Sensor.Unit","Statione.Name","Latitude","Longitude","Transmitter.Type","Sensor.Precision"
"8441","2024-07-29 20:22:25.887672","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8442","2024-07-29 20:22:30.887708","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8443","2024-07-29 20:22:35.887745","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8444","2024-07-29 20:22:40.887798","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8445","2024-07-29 20:22:45.887835","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8446","2024-07-29 20:22:50.887886","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8447","2024-07-29 20:22:55.887923","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8448","2024-07-29 20:23:05.888013","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8449","2024-07-29 20:23:10.888033","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8450","2024-07-29 20:23:15.888101","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8451","2024-07-29 20:23:20.888123","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8452","2024-07-29 20:23:25.888189","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8453","2024-07-29 20:23:30.888211","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8454","2024-07-29 20:23:35.888248","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8455","2024-07-29 20:23:40.888301","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8456","2024-07-29 20:23:45.888337","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8457","2024-07-29 20:23:50.888389","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8458","2024-07-29 20:23:55.888426","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8459","2024-07-29 20:24:00.888463","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8460","2024-07-29 20:24:05.888515","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8461","2024-07-29 20:24:10.888552","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8462","2024-07-29 20:24:15.888604","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8463","2024-07-29 20:24:20.88864","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8464","2024-07-29 20:24:25.888692","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8465","2024-07-29 20:24:30.888729","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8466","2024-07-29 20:24:40.888803","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8467","2024-07-29 20:24:45.88884","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8468","2024-07-29 20:24:50.888892","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8469","2024-07-29 20:24:55.888928","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8470","2024-07-29 20:25:00.888965","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8471","2024-07-29 20:25:05.889017","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8472","2024-07-29 20:25:10.889054","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8473","2024-07-29 20:25:15.889106","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8474","2024-07-29 20:25:20.889143","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8475","2024-07-29 20:25:25.889165","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8476","2024-07-29 20:25:30.889232","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8477","2024-07-29 20:25:35.889253","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8478","2024-07-29 20:25:40.889321","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8479","2024-07-29 20:25:45.889342","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8480","2024-07-29 20:25:50.889409","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8481","2024-07-29 20:25:55.889431","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8482","2024-07-29 20:26:00.889468","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8483","2024-07-29 20:26:05.88952","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8484","2024-07-29 20:26:15.889609","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8485","2024-07-29 20:26:20.889646","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8486","2024-07-29 20:26:25.889683","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8487","2024-07-29 20:26:30.889734","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8488","2024-07-29 20:26:35.889771","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8489","2024-07-29 20:26:40.889824","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8490","2024-07-29 20:26:45.88986","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8491","2024-07-29 20:26:50.889881","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8492","2024-07-29 20:26:55.889949","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8493","2024-07-29 20:27:00.889971","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8494","2024-07-29 20:27:05.890037","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8495","2024-07-29 20:27:10.890059","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8496","2024-07-29 20:27:15.890127","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8497","2024-07-29 20:27:20.890148","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8498","2024-07-29 20:27:25.890185","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8499","2024-07-29 20:27:30.890237","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8500","2024-07-29 20:27:35.890274","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8501","2024-07-29 20:27:40.890325","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8502","2024-07-29 20:27:50.8904","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8503","2024-07-29 20:27:55.890452","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8504","2024-07-29 20:28:00.890488","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8505","2024-07-29 20:28:05.89054","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8506","2024-07-29 20:28:10.890577","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8507","2024-07-29 20:28:15.890629","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8508","2024-07-29 20:28:20.89065","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8509","2024-07-29 20:28:25.890688","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8510","2024-07-29 20:28:30.89074","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8511","2024-07-29 20:28:35.890776","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8512","2024-07-29 20:28:40.890828","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8513","2024-07-29 20:28:45.890865","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8514","2024-07-29 20:28:50.890902","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8515","2024-07-29 20:28:55.890954","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8516","2024-07-29 20:29:00.890991","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8517","2024-07-29 20:29:05.891043","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8518","2024-07-29 20:29:10.891079","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8519","2024-07-29 20:29:15.891101","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8520","2024-07-29 20:29:25.89119","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8521","2024-07-29 20:29:30.891257","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8522","2024-07-29 20:29:35.891279","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8523","2024-07-29 20:29:40.891346","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8524","2024-07-29 20:29:45.891367","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8525","2024-07-29 20:29:55.891457","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8526","2024-07-29 20:30:00.891494","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8527","2024-07-29 20:30:05.891545","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8528","2024-07-29 20:30:10.891582","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8529","2024-07-29 20:30:15.891619","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8530","2024-07-29 20:30:20.891672","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8531","2024-07-29 20:30:25.891708","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8532","2024-07-29 20:30:30.89176","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8533","2024-07-29 20:30:35.891797","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8534","2024-07-29 20:30:40.891848","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8535","2024-07-29 20:30:45.891885","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8536","2024-07-29 20:30:50.891907","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8537","2024-07-29 20:30:55.891975","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8538","2024-07-29 20:31:00.891996","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8539","2024-07-29 20:31:05.892063","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8540","2024-07-29 20:31:10.892085","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8541","2024-07-29 20:31:15.892122","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8542","2024-07-29 20:31:20.892173","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8543","2024-07-29 20:31:30.892263","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8544","2024-07-29 20:31:35.892299","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8545","2024-07-29 20:31:40.892336","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8546","2024-07-29 20:31:45.892388","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8547","2024-07-29 20:31:50.892425","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8548","2024-07-29 20:31:55.892477","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8549","2024-07-29 20:32:00.892498","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8550","2024-07-29 20:32:05.892566","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8551","2024-07-29 20:32:10.892587","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8552","2024-07-29 20:32:15.892624","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8553","2024-07-29 20:32:20.892676","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8554","2024-07-29 20:32:25.892713","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8555","2024-07-29 20:32:30.892765","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8556","2024-07-29 20:32:35.892802","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8557","2024-07-29 20:32:40.892839","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8558","2024-07-29 20:32:45.892891","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8559","2024-07-29 20:32:50.892927","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8560","2024-07-29 20:32:55.89298","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8561","2024-07-29 20:33:05.893037","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8562","2024-07-29 20:33:10.893105","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8563","2024-07-29 20:33:15.893127","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8564","2024-07-29 20:33:20.893194","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8565","2024-07-29 20:33:25.893215","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8566","2024-07-29 20:33:30.893283","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8567","2024-07-29 20:33:35.893305","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8568","2024-07-29 20:33:40.893341","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8569","2024-07-29 20:33:45.893393","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8570","2024-07-29 20:33:50.89343","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8571","2024-07-29 20:33:55.893482","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8572","2024-07-29 20:34:00.893518","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8573","2024-07-29 20:34:05.893556","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8574","2024-07-29 20:34:10.893608","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8575","2024-07-29 20:34:15.893645","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8576","2024-07-29 20:34:20.893696","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8577","2024-07-29 20:34:25.893733","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8578","2024-07-29 20:34:30.893786","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8579","2024-07-29 20:34:40.893844","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8580","2024-07-29 20:34:45.893911","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8581","2024-07-29 20:34:50.893933","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8582","2024-07-29 20:34:55.893984","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8583","2024-07-29 20:35:00.894021","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8584","2024-07-29 20:35:05.894058","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8585","2024-07-29 20:35:10.894111","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8586","2024-07-29 20:35:15.894147","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8587","2024-07-29 20:35:20.894199","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8588","2024-07-29 20:35:25.894236","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8589","2024-07-29 20:35:30.894288","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8590","2024-07-29 20:35:35.894325","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8591","2024-07-29 20:35:40.894362","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8592","2024-07-29 20:35:45.894414","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8593","2024-07-29 20:35:50.894435","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8594","2024-07-29 20:35:55.894502","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8595","2024-07-29 20:36:00.894524","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8596","2024-07-29 20:36:05.89456","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8597","2024-07-29 20:36:15.89465","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8598","2024-07-29 20:36:20.894702","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8599","2024-07-29 20:36:25.894738","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8600","2024-07-29 20:36:30.89479","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8601","2024-07-29 20:36:35.894828","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8602","2024-07-29 20:36:40.894865","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8603","2024-07-29 20:36:45.894916","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8604","2024-07-29 20:36:50.894953","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8605","2024-07-29 20:36:55.895005","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8606","2024-07-29 20:37:00.895041","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8607","2024-07-29 20:37:05.895063","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8608","2024-07-29 20:37:10.895131","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8609","2024-07-29 20:37:15.895153","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8610","2024-07-29 20:37:20.895219","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8611","2024-07-29 20:37:25.895241","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8612","2024-07-29 20:37:30.895278","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8613","2024-07-29 20:37:35.89533","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8614","2024-07-29 20:37:40.895366","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8615","2024-07-29 20:37:50.895456","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8616","2024-07-29 20:37:55.895507","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8617","2024-07-29 20:38:00.895544","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8618","2024-07-29 20:38:05.895581","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8619","2024-07-29 20:38:10.895634","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8620","2024-07-29 20:38:20.895722","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8621","2024-07-29 20:38:25.895759","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8622","2024-07-29 20:38:30.89578","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8623","2024-07-29 20:38:35.895848","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8624","2024-07-29 20:38:40.895869","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8625","2024-07-29 20:38:45.895922","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8626","2024-07-29 20:38:50.895958","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8627","2024-07-29 20:38:55.89601","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8628","2024-07-29 20:39:00.896047","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8629","2024-07-29 20:39:05.896084","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8630","2024-07-29 20:39:10.896136","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8631","2024-07-29 20:39:15.896173","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8632","2024-07-29 20:39:20.896225","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8633","2024-07-29 20:39:25.896261","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8634","2024-07-29 20:39:30.896283","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8635","2024-07-29 20:39:35.89635","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8636","2024-07-29 20:39:40.896372","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8637","2024-07-29 20:39:45.896439","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8638","2024-07-29 20:39:55.896528","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8639","2024-07-29 20:40:00.89655","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8640","2024-07-29 20:40:05.896586","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8641","2024-07-29 20:40:10.896638","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8642","2024-07-29 20:40:15.896675","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8643","2024-07-29 20:40:20.896727","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8644","2024-07-29 20:40:25.896764","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8645","2024-07-29 20:40:30.896801","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8646","2024-07-29 20:40:35.896853","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8647","2024-07-29 20:40:40.896889","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8648","2024-07-29 20:40:45.896942","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8649","2024-07-29 20:40:50.896979","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8650","2024-07-29 20:40:55.897","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8651","2024-07-29 20:41:00.897067","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8652","2024-07-29 20:41:05.897089","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8653","2024-07-29 20:41:10.897157","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
